CALL MOSOTIETKIEM(3, 'Nguyễn Thị Như Quỳnh', '680040861383', 'Q6', '2024-08-29', 324123);
CALL MOSOTIETKIEM(6, 'Phạm Hoàng Vương', '230600098190', 'Q12', '2024-02-23', 529277);
CALL MOSOTIETKIEM(6, 'Nguyễn Thế Trần Vương', '459240449467', 'Bình Tân', '2024-05-26', 849376);
CALL MOSOTIETKIEM(6, 'Võ Quốc Việt', '832034697607', 'Q12', '2024-09-15', 498779);
CALL MOSOTIETKIEM(6, 'Nguyễn Văn Toàn', '686494654137', 'Q2', '2024-02-25', 871090);
CALL MOSOTIETKIEM(3, 'Nguyễn Đức Vinh', '320803324324', 'Q11', '2024-06-29', 327064);
CALL MOSOTIETKIEM(3, 'Nguyễn Hồng Việt', '953068115748', 'Q4', '2024-01-14', 795682);
CALL MOSOTIETKIEM(0, 'Võ Thanh Tùng', '299861668055', 'Q2', '2024-04-18', 617612);
CALL MOSOTIETKIEM(3, 'Nguyễn Ngọc Hải', '113924505597', 'Q7', '2024-12-04', 157274);
CALL MOSOTIETKIEM(3, 'Hồ Long Vân', '321345115499', 'Bình Tân', '2024-02-06', 963779);
CALL MOSOTIETKIEM(3, 'Huỳnh Thanh Tùng', '188467521822', 'Q8', '2024-06-21', 644890);
CALL MOSOTIETKIEM(3, 'Lê Đăng Vũ', '820084053790', 'Q6', '2024-06-10', 422247);
CALL MOSOTIETKIEM(3, 'Nguyễn Hoàng Vũ', '951314159912', 'Q2', '2024-05-23', 854650);
CALL MOSOTIETKIEM(6, 'Phan Lâm Hoàng Việt', '358531943165', 'Q11', '2024-07-23', 812646);
CALL MOSOTIETKIEM(6, 'Bùi Quốc Vinh', '832452856986', 'Q10', '2024-08-05', 125342);
CALL MOSOTIETKIEM(6, 'Nguyễn Đức Đoàn', '812947811889', 'Q6', '2024-10-15', 303342);
CALL MOSOTIETKIEM(6, 'Nguyễn Bích Vân', '186442112364', 'Q10', '2024-05-12', 815098);
CALL MOSOTIETKIEM(3, 'Student', '601437760139', 'Thủ Đức', '2024-03-11', 181404);
CALL MOSOTIETKIEM(3, 'Nguyễn Hoàng Việt', '027805694125', 'Tân Bình', '2024-10-28', 436603);
CALL MOSOTIETKIEM(0, 'Nguyễn Chí Vinh', '110636193327', 'Thủ Đức', '2024-07-30', 267462);
CALL MOSOTIETKIEM(6, 'Lê Tuấn Vương', '976437802516', 'Q8', '2024-10-05', 249704);
CALL MOSOTIETKIEM(6, 'Ngô Quốc Việt', '345665401312', 'Bình Thạnh', '2024-09-23', 827737);
CALL MOSOTIETKIEM(3, 'Phan Thanh Vy', '825454790814', 'Q2', '2024-07-15', 891076);
CALL MOSOTIETKIEM(0, 'Nguyễn Dũng', '145374693690', 'Thủ Đức', '2024-01-13', 951220);
CALL MOSOTIETKIEM(6, 'Phan Thịnh Vượng', '869884098817', 'Q6', '2024-01-23', 362570);
CALL MOSOTIETKIEM(0, 'Trần Hữu Nha Trang', '147940893629', 'Q6', '2024-03-31', 304270);
CALL MOSOTIETKIEM(6, 'Trần Hoàng Anh', '055172927952', 'Bình Tân', '2024-04-21', 465580);
CALL MOSOTIETKIEM(3, 'Trần Dương Hiếu', '727872553688', 'Q1', '2024-08-17', 553611);
CALL MOSOTIETKIEM(6, 'Vũ Xuân Vinh', '589438492102', 'Q1', '2024-05-29', 605748);
CALL MOSOTIETKIEM(6, 'Nguyễn Văn Vỉnh', '419073579861', 'Thủ Đức', '2024-12-14', 901291);
CALL MOSOTIETKIEM(6, 'Phùng Hoàng Vỹ', '348401403922', 'Q12', '2024-09-06', 537238);
CALL MOSOTIETKIEM(6, 'Hà Phú Doanh', '840352241762', 'Bình Tân', '2024-02-14', 286658);
CALL MOSOTIETKIEM(6, 'Trương Công Duy', '960640494843', 'Thủ Đức', '2024-05-15', 962494);
CALL MOSOTIETKIEM(0, 'Chung Ngọc Minh Duy', '549969247641', 'Q1', '2024-04-13', 545393);
CALL MOSOTIETKIEM(3, 'Phạm Thế Duy', '325040156273', 'Q4', '2024-12-09', 440348);
CALL MOSOTIETKIEM(0, 'Phan Thế Duy', '229331145462', 'Q11', '2024-03-28', 437728);
CALL MOSOTIETKIEM(6, 'Nguyễn Hồng Duy', '706997207802', 'Thủ Đức', '2024-06-16', 362312);
CALL MOSOTIETKIEM(6, 'Đoàn Duy', '517384879325', 'Q7', '2024-06-26', 438687);
CALL MOSOTIETKIEM(0, 'Phan Hứa Hữu Duy', '306179723647', 'Q3', '2024-10-30', 519866);
CALL MOSOTIETKIEM(0, 'Nguyễn Minh Dũng', '535169759531', 'Q2', '2024-05-27', 206094);
CALL MOSOTIETKIEM(6, 'Đoàn Việt Dũng', '181823793269', 'Bình Tân', '2024-07-05', 235950);
CALL MOSOTIETKIEM(0, 'Nguyễn Ngọc Đại', '822802289637', 'Q10', '2024-03-20', 685606);
CALL MOSOTIETKIEM(0, 'Đặng Công Dũng', '206051420050', 'Q4', '2024-01-03', 652765);
CALL MOSOTIETKIEM(6, 'Hồ Thanh Dũng', '668886757023', 'Thủ Đức', '2024-11-04', 512202);
CALL MOSOTIETKIEM(3, 'Võ Ngọc Hải Đăng', '504291075926', 'Tân Bình', '2024-04-23', 351222);
CALL MOSOTIETKIEM(0, 'Trần Quốc Đạt', '649420838548', 'Q6', '2024-02-09', 754711);
CALL MOSOTIETKIEM(6, 'Nguyễn Chí Duy Đức', '787234474322', 'Q4', '2024-04-01', 688337);
CALL MOSOTIETKIEM(6, 'Trần Hữu Đức', '763809807803', 'Q9', '2024-06-05', 483723);
CALL MOSOTIETKIEM(0, 'Lục Văn Đăng', '338202179816', 'Q3', '2024-07-03', 726804);
CALL MOSOTIETKIEM(0, 'Đỗ Quang Đại', '260731168384', 'Q7', '2024-02-20', 757227);
CALL MOSOTIETKIEM(0, 'Hồ Quang Đức', '586415239746', 'Q4', '2024-06-21', 927710);
CALL MOSOTIETKIEM(6, 'Bùi Huy Hải', '854951350216', 'Q6', '2024-08-14', 533752);
CALL MOSOTIETKIEM(3, 'Vũ Trọng Đắc', '505853925343', 'Q5', '2024-02-07', 319541);
CALL MOSOTIETKIEM(3, 'Huỳnh Công Định', '295212712065', 'Q2', '2024-11-20', 345137);
CALL MOSOTIETKIEM(0, 'Lê Phước Đông', '026406221891', 'Q9', '2024-11-04', 726802);
CALL MOSOTIETKIEM(0, 'Trà Lê Tiến Đạt', '845495472818', 'Q1', '2024-02-07', 890996);
CALL MOSOTIETKIEM(3, 'Nguyễn Vinh Hiển', '695708116575', 'Q8', '2024-06-30', 761909);
CALL MOSOTIETKIEM(6, 'Ninh Viết Hà', '749199609341', 'Q1', '2024-10-31', 662038);
CALL MOSOTIETKIEM(3, 'Nguyễn Tuấn Đạt', '944085922151', 'Q7', '2024-05-04', 547827);
CALL MOSOTIETKIEM(0, 'Trần Hồng Hà', '747263581836', 'Thủ Đức', '2024-04-14', 487014);
CALL MOSOTIETKIEM(3, 'Nguyễn Phượng Đôn', '559891868803', 'Q7', '2024-07-19', 447045);
CALL MOSOTIETKIEM(0, 'Phạm Minh Trung Hiếu', '177721548130', 'Q3', '2024-10-01', 263993);
CALL MOSOTIETKIEM(0, 'Nguyễn Thanh Hải', '917347426268', 'Q2', '2024-08-05', 941932);
CALL MOSOTIETKIEM(3, 'Hoàng Minh Hải', '065770726433', 'Q2', '2024-02-24', 925384);
CALL MOSOTIETKIEM(6, 'Nguyễn Kim Giáp', '575114222208', 'Q7', '2024-11-21', 318875);
CALL MOSOTIETKIEM(0, 'Tạ Trung Hiển', '794401009219', 'Q1', '2024-03-04', 135804);
CALL MOSOTIETKIEM(3, 'Huỳnh Trọng Hiếu', '892005934550', 'Q3', '2024-06-22', 919062);
CALL MOSOTIETKIEM(6, 'Nguyễn Thành Đức', '018709256110', 'Q6', '2024-05-09', 459430);
CALL MOSOTIETKIEM(3, 'Lê Quang Đức', '209340817433', 'Q5', '2024-07-25', 463719);
CALL MOSOTIETKIEM(0, 'Phạm Văn Hiệp', '190351781853', 'Thủ Đức', '2024-02-07', 512671);
CALL MOSOTIETKIEM(0, 'Bùi Trung Hiếu', '323809280816', 'Thủ Đức', '2024-12-05', 106271);
CALL MOSOTIETKIEM(6, 'Ngô Việt Khánh Huy', '621451553685', 'Thủ Đức', '2024-04-22', 569946);
CALL MOSOTIETKIEM(0, 'Hoàng Kim Đạt', '582705759909', 'Q12', '2024-03-26', 973599);
CALL MOSOTIETKIEM(6, 'Đặng Minh Đức', '489258468182', 'Thủ Đức', '2024-12-14', 391519);
CALL MOSOTIETKIEM(0, 'Trần Xuân Hoàng', '879170610852', 'Bình Thạnh', '2024-10-06', 291086);
CALL MOSOTIETKIEM(6, 'Nguyễn Văn Hải', '603844775756', 'Q5', '2024-08-17', 738574);
CALL MOSOTIETKIEM(0, 'Bành Liệt Hành', '675552032411', 'Q12', '2024-05-26', 285531);
CALL MOSOTIETKIEM(3, 'Nguyễn Minh Hoàng', '432116950825', 'Q11', '2024-06-12', 993079);
CALL MOSOTIETKIEM(6, 'Trương Phi Hoàng', '045660116143', 'Q2', '2024-01-20', 711972);
CALL MOSOTIETKIEM(6, 'Phan Hữu Huy', '422270798171', 'Q6', '2024-10-26', 311790);
CALL MOSOTIETKIEM(6, 'Lê Quang Huy', '533777277117', 'Q5', '2024-02-26', 527802);
CALL MOSOTIETKIEM(3, 'Huỳnh Hoàng Hiệp', '490070719331', 'Q6', '2024-03-03', 181491);
CALL MOSOTIETKIEM(3, 'Nguyễn Văn Hoan', '913406698976', 'Q4', '2024-04-23', 873438);
CALL MOSOTIETKIEM(3, 'Đặng Văn Huy', '318521639846', 'Q9', '2024-11-22', 282936);
CALL MOSOTIETKIEM(3, 'Trần Huy Hoàng', '411508317871', 'Tân Bình', '2024-01-21', 117314);
CALL MOSOTIETKIEM(6, 'Nguyễn Minh Hoàng', '539169884413', 'Bình Thạnh', '2024-07-05', 928751);
CALL MOSOTIETKIEM(6, 'Nguyễn Hoàng Ất', '999572165686', 'Bình Thạnh', '2024-03-30', 407237);
CALL MOSOTIETKIEM(0, 'Trịnh Phước Hoàng', '156252155795', 'Q9', '2024-01-27', 198575);
CALL MOSOTIETKIEM(3, 'Nguyễn Hinh', '795563819463', 'Q9', '2024-09-22', 119099);
CALL MOSOTIETKIEM(6, 'Ngô Đình Thế Hoàn', '271015848276', 'Bình Thạnh', '2024-08-22', 747168);
CALL MOSOTIETKIEM(0, 'Phạm Đức Huy', '702929904019', 'Bình Tân', '2024-02-09', 589905);
CALL MOSOTIETKIEM(6, 'Võ Hòa Hiệp', '043009502165', 'Bình Thạnh', '2024-08-01', 214762);
CALL MOSOTIETKIEM(0, 'Nguyễn Thành Hiệp', '745350860208', 'Q5', '2024-06-09', 982523);
CALL MOSOTIETKIEM(0, 'Trần Quang Huy', '408814734708', 'Q9', '2024-04-28', 630384);
CALL MOSOTIETKIEM(3, 'Võ Văn Hòa', '488278313141', 'Q12', '2024-02-18', 437735);
CALL MOSOTIETKIEM(3, 'Tôn Thất Hiền', '172307485915', 'Q11', '2024-06-07', 863469);
CALL MOSOTIETKIEM(0, 'Trần Đình Vĩnh Hoàng', '243885194288', 'Q12', '2024-07-29', 746058);
CALL MOSOTIETKIEM(0, 'Trịnh Quốc Huy', '829684505769', 'Q3', '2024-11-10', 625807);
CALL MOSOTIETKIEM(0, 'Võ Tấn Hùng', '418780054056', 'Tân Bình', '2024-10-21', 918292);
CALL MOSOTIETKIEM(0, 'Tôn Thanh Hùng', '521602927653', 'Thủ Đức', '2024-02-07', 442434);
CALL MOSOTIETKIEM(6, 'Nguyễn Đăng Hùng', '399437833665', 'Bình Tân', '2024-08-05', 817594);
CALL MOSOTIETKIEM(3, 'Tạ Hồng Phúc Huy', '627264235529', 'Bình Tân', '2024-05-16', 419556);
CALL MOSOTIETKIEM(3, 'Nguyễn Hoàn', '553407587225', 'Q8', '2024-10-19', 801843);
CALL MOSOTIETKIEM(3, 'Nguyễn Nguyên Huy', '708162843379', 'Q11', '2024-03-14', 297599);
CALL MOSOTIETKIEM(3, 'Hà Thanh Hùng', '322359184728', 'Tân Bình', '2024-12-31', 679828);
CALL MOSOTIETKIEM(6, 'Nguyễn Công Huy', '630006813121', 'Tân Bình', '2024-05-20', 995553);
CALL MOSOTIETKIEM(3, 'Nguyễn Đăng Hùng', '119142755655', 'Q7', '2024-05-04', 729497);
CALL MOSOTIETKIEM(0, 'Trương Vũ Ngọc Hùng', '654387597837', 'Bình Tân', '2024-04-03', 434691);
CALL MOSOTIETKIEM(3, 'Nguyễn Vũ Hùng', '666427584078', 'Q12', '2024-03-19', 733745);
CALL MOSOTIETKIEM(3, 'Nguyễn Mạnh Hùng', '814535027366', 'Q7', '2024-06-09', 410521);
CALL MOSOTIETKIEM(0, 'Cao Gia Hưng', '876857692304', 'Q9', '2024-09-08', 903340);
CALL MOSOTIETKIEM(6, 'Phan Quốc Hùng', '643089176831', 'Thủ Đức', '2024-04-15', 852872);
CALL MOSOTIETKIEM(6, 'Hoàng Thái Hưng', '726127059408', 'Bình Thạnh', '2024-03-05', 540796);
CALL MOSOTIETKIEM(6, 'Đào Lương Hùng', '311825357182', 'Tân Bình', '2024-06-19', 516847);
CALL MOSOTIETKIEM(3, 'Phan Thanh Hưng', '085520554965', 'Bình Tân', '2024-10-14', 318206);
CALL MOSOTIETKIEM(3, 'Nguyễn Việt Mai Khanh', '978174184018', 'Q12', '2024-01-15', 922331);
CALL MOSOTIETKIEM(3, 'Nguyễn Quang Kha', '796270306439', 'Q4', '2024-09-20', 406598);
CALL MOSOTIETKIEM(6, 'Nguyễn Đăng Thái', '778324620190', 'Bình Thạnh', '2024-04-13', 616475);
CALL MOSOTIETKIEM(6, 'Lê Thị Hoa Hường', '518869097020', 'Q5', '2024-02-15', 745185);
CALL MOSOTIETKIEM(0, 'Cù Duy Khoa', '677225111899', 'Q7', '2024-07-28', 750023);
CALL MOSOTIETKIEM(6, 'Trần Cảnh Khánh', '323379516046', 'Bình Tân', '2024-02-03', 366664);
CALL MOSOTIETKIEM(0, 'Hoàng Mạnh Hưng', '826251296981', 'Q12', '2024-01-05', 918217);
CALL MOSOTIETKIEM(3, 'Hoàng Nguyên Khang', '419577396538', 'Bình Tân', '2024-01-03', 856014);
CALL MOSOTIETKIEM(3, 'Vũ Hoàng Khanh', '972668265664', 'Q5', '2024-05-04', 800459);
CALL MOSOTIETKIEM(3, 'Nguyễn Huỳnh Trường Khang', '766605974095', 'Bình Thạnh', '2024-10-01', 358098);
CALL MOSOTIETKIEM(0, 'Nguyễn Hồng Nguyên Khoa', '350635091462', 'Q3', '2024-05-25', 235762);
CALL MOSOTIETKIEM(0, 'Nguyễn Chí Thanh', '548268533566', 'Q10', '2024-12-04', 802422);
CALL MOSOTIETKIEM(0, 'Nguyễn Minh Thi', '681722992689', 'Q5', '2024-10-28', 810090);
CALL MOSOTIETKIEM(3, 'Hồ Đăng Khoa', '462661119201', 'Q12', '2024-06-14', 280027);
CALL MOSOTIETKIEM(3, 'Nguyễn Đắc Thắng', '656940296218', 'Bình Thạnh', '2024-07-29', 542972);
CALL MOSOTIETKIEM(3, 'Nguyễn Thế Khôi', '004691269827', 'Q6', '2024-01-13', 567362);
CALL MOSOTIETKIEM(0, 'Vũ Đức Thắng', '267549561240', 'Q10', '2024-11-09', 289319);
CALL MOSOTIETKIEM(0, 'Nguyễn Văn Hữu', '315857408745', 'Bình Thạnh', '2024-04-10', 978551);
CALL MOSOTIETKIEM(3, 'Huỳnh Minh Thuận', '991830215241', 'Tân Bình', '2024-05-24', 571945);
CALL MOSOTIETKIEM(6, 'Trần Thị Kim Thuý', '059321152540', 'Bình Tân', '2024-09-13', 132495);
CALL MOSOTIETKIEM(0, 'Nguyễn Anh Thái', '838916488855', 'Tân Bình', '2024-03-26', 548672);
CALL MOSOTIETKIEM(3, 'Trương Quang Thạnh', '511336732654', 'Q9', '2024-02-19', 958087);
CALL MOSOTIETKIEM(0, 'Đỗ Nam Thế', '833138168454', 'Bình Thạnh', '2024-04-27', 862759);
CALL MOSOTIETKIEM(0, 'Trương Trung Thành', '137070492979', 'Q5', '2024-11-20', 436509);
CALL MOSOTIETKIEM(3, 'Nguyễn Thế Thành', '497084708507', 'Q3', '2024-07-19', 497218);
CALL MOSOTIETKIEM(3, 'Trần Thạch Thảo', '611811408299', 'Q3', '2024-01-11', 293212);
CALL MOSOTIETKIEM(3, 'Nguyễn Duy Thái', '969020840954', 'Q1', '2024-11-26', 782617);
CALL MOSOTIETKIEM(6, 'Phạm Vũ Đăng Khoa', '927127501097', 'Thủ Đức', '2024-02-04', 801927);
CALL MOSOTIETKIEM(6, 'Nguyễn Tấn Thương', '611728758570', 'Q7', '2024-06-27', 282229);
CALL MOSOTIETKIEM(0, 'Phạm Anh Khoa', '810307993844', 'Bình Thạnh', '2024-01-25', 610443);
CALL MOSOTIETKIEM(6, 'Lê Đức Thịnh', '445525171094', 'Q4', '2024-10-30', 403689);
CALL MOSOTIETKIEM(3, 'Nguyễn Nghĩa Hưng', '788363943605', 'Bình Tân', '2024-04-21', 343970);
CALL MOSOTIETKIEM(6, 'Nguyễn Trung Thành', '103244348582', 'Q9', '2024-05-03', 677026);
CALL MOSOTIETKIEM(6, 'Vòng Xịt Tầy', '824237902663', 'Q9', '2024-07-26', 340924);
CALL MOSOTIETKIEM(0, 'Nguyễn Thị Thuý', '602847169473', 'Q4', '2024-02-16', 683928);
CALL MOSOTIETKIEM(0, 'Phạm Minh Thiện', '315849813262', 'Q1', '2024-04-22', 585456);
CALL MOSOTIETKIEM(3, 'Thái Thị Thu Thảo', '326311155028', 'Tân Bình', '2024-04-24', 237586);
CALL MOSOTIETKIEM(0, 'Võ Quang Thịnh', '963880336251', 'Q5', '2024-01-28', 964232);
CALL MOSOTIETKIEM(6, 'Lê Phước Thành', '039507294528', 'Tân Bình', '2024-01-17', 194098);
CALL MOSOTIETKIEM(0, 'Ngô Ngọc Thơ', '726181426397', 'Q11', '2024-03-12', 126660);
CALL MOSOTIETKIEM(3, 'Phạm Ngọc Thắng', '711680868005', 'Q3', '2024-12-21', 740307);
CALL MOSOTIETKIEM(0, 'Lê Phát Thọ', '227170858704', 'Q3', '2024-04-25', 185938);
CALL MOSOTIETKIEM(6, 'Phan Quốc Thịnh', '632715634954', 'Q6', '2024-04-11', 591484);
CALL MOSOTIETKIEM(0, 'Nguyễn Hoàng Thịnh', '688801180663', 'Tân Bình', '2024-03-02', 498143);
CALL MOSOTIETKIEM(6, 'Nguyễn Quang Tiến', '563851392385', 'Q9', '2024-06-25', 679758);
CALL MOSOTIETKIEM(0, 'Trần Quang Tuấn', '201486420108', 'Q2', '2024-06-29', 288819);
CALL MOSOTIETKIEM(6, 'Trần Quang Thuận', '699773771671', 'Bình Thạnh', '2024-05-22', 855436);
CALL MOSOTIETKIEM(3, 'Nguyễn Đức Thuận', '535082127324', 'Q12', '2024-02-29', 278249);
CALL MOSOTIETKIEM(0, 'Võ Như Thông', '028343337138', 'Q7', '2024-02-18', 557359);
CALL MOSOTIETKIEM(0, 'Lê Công Minh Thuận', '050458479465', 'Bình Tân', '2024-10-03', 914500);
CALL MOSOTIETKIEM(6, 'Ngô Duy Thông', '545322055730', 'Q1', '2024-12-29', 117213);
CALL MOSOTIETKIEM(0, 'Mai Hoàng Hoài Thương', '380684736952', 'Q11', '2024-05-04', 807900);
CALL MOSOTIETKIEM(6, 'Trần Huy Tiến', '315947278302', 'Q3', '2024-03-26', 930447);
CALL MOSOTIETKIEM(3, 'Phan Văn Thổ', '862316412556', 'Bình Thạnh', '2024-07-26', 915568);
CALL MOSOTIETKIEM(3, 'Phan Thương Thương', '644387840021', 'Q2', '2024-03-08', 249496);
CALL MOSOTIETKIEM(3, 'Nguyễn Trung Tiến', '522812408639', 'Q12', '2024-06-07', 162957);
CALL MOSOTIETKIEM(3, 'Thi Minh Tuyễn', '570161999889', 'Q7', '2024-12-22', 557837);
CALL MOSOTIETKIEM(3, 'Nguyễn Nhật Tiến', '186985167105', 'Q2', '2024-04-25', 887305);
CALL MOSOTIETKIEM(0, 'Trần Minh Tiến', '220236411090', 'Q11', '2024-07-15', 720506);
CALL MOSOTIETKIEM(3, 'Trần Quang Tín', '288409979124', 'Q5', '2024-08-03', 723315);
CALL MOSOTIETKIEM(3, 'Dương Châu Vĩnh Phúc', '876204785499', 'Tân Bình', '2024-02-01', 998623);
CALL MOSOTIETKIEM(3, 'Võ Chí Tính', '817709264332', 'Q3', '2024-11-28', 784591);
CALL MOSOTIETKIEM(6, 'Trần Minh Tính', '266843446868', 'Q6', '2024-02-22', 149994);
CALL MOSOTIETKIEM(0, 'Khương Sĩ Toàn', '458279182559', 'Q6', '2024-02-15', 981850);
CALL MOSOTIETKIEM(3, 'Hồ Minh Toàn', '861805642524', 'Q10', '2024-03-20', 988638);
CALL MOSOTIETKIEM(3, 'Hoàng Thị Bích Trân', '018675433354', 'Q3', '2024-05-22', 616813);
CALL MOSOTIETKIEM(3, 'Nguyễn Bảo Trung', '901057780159', 'Bình Thạnh', '2024-11-30', 678800);
CALL MOSOTIETKIEM(6, 'Le Cao Trí', '432576581718', 'Q8', '2024-02-17', 885913);
CALL MOSOTIETKIEM(6, 'Lê Trần Tiến Trung', '762445998902', 'Q5', '2024-12-30', 532337);
CALL MOSOTIETKIEM(0, 'Nguyễn Vũ Toàn', '583892265976', 'Q6', '2024-12-22', 807751);
CALL MOSOTIETKIEM(3, 'Võ Thanh Hoàng Trung', '811042093215', 'Q5', '2024-12-21', 385241);
CALL MOSOTIETKIEM(6, 'Hồ Nhật Trường', '837521242673', 'Q7', '2024-11-07', 150897);
CALL MOSOTIETKIEM(0, 'Nguyễn Trọng Đăng Trình', '403627598166', 'Q7', '2024-04-11', 976933);
CALL MOSOTIETKIEM(6, 'Thái Kim Triều', '859718230965', 'Q7', '2024-03-01', 987022);
CALL MOSOTIETKIEM(0, 'Lương Vũ Trúc', '065927597288', 'Q9', '2024-05-16', 720788);
CALL MOSOTIETKIEM(0, 'Lê Thành Trung', '803788407779', 'Q5', '2024-12-24', 192862);
CALL MOSOTIETKIEM(0, 'Trần Anh Tuấn', '404541735593', 'Q5', '2024-09-29', 814037);
CALL MOSOTIETKIEM(0, 'Phạm Trương Hoàng Tuấn', '542085001114', 'Q3', '2024-03-04', 456033);
CALL MOSOTIETKIEM(3, 'Trịnh Văn Tuân', '919872174516', 'Thủ Đức', '2024-09-22', 401657);
CALL MOSOTIETKIEM(6, 'Hoàng Ngọc Tùng', '836338550735', 'Q7', '2024-09-13', 451393);
CALL MOSOTIETKIEM(0, 'Ngô Nhật Trường', '934787428160', 'Q2', '2024-01-22', 470493);
CALL MOSOTIETKIEM(6, 'Nguyễn Duy Trường', '085038186615', 'Q10', '2024-07-16', 125929);
CALL MOSOTIETKIEM(6, 'Nguyễn Ngọc Tường', '552803146380', 'Q1', '2024-03-09', 105699);
CALL MOSOTIETKIEM(3, 'Võ Minh Tuấn', '956687853692', 'Q5', '2024-04-03', 763427);
CALL MOSOTIETKIEM(6, 'Võ Lê Thanh Tùng', '659066723381', 'Q8', '2024-07-07', 546628);
CALL MOSOTIETKIEM(3, 'Nguyễn Minh Tuấn', '938427464851', 'Q9', '2024-03-13', 664246);
CALL MOSOTIETKIEM(6, 'Nguyễn Ngọc Sơn Tùng', '189178911176', 'Tân Bình', '2024-11-17', 316756);
CALL MOSOTIETKIEM(0, 'Nguyễn Mạnh Tú', '441354238838', 'Bình Tân', '2024-01-16', 527371);
CALL MOSOTIETKIEM(3, 'Nguyễn Âu Quang Vinh', '316004530187', 'Q8', '2024-12-12', 321493);
CALL MOSOTIETKIEM(3, 'Cao Viễn Tú', '561617871845', 'Q8', '2024-12-09', 404698);
CALL MOSOTIETKIEM(3, 'Võ Hoàng Tuấn', '493378982745', 'Thủ Đức', '2024-07-28', 710836);
CALL MOSOTIETKIEM(3, 'Phạm Thanh Tùng', '107242947775', 'Q9', '2024-04-16', 853908);
CALL MOSOTIETKIEM(6, 'Nguyễn Xuân Trường', '270991589074', 'Tân Bình', '2024-02-01', 885546);
CALL MOSOTIETKIEM(6, 'Lê Thị Bích Thủy', '962401246711', 'Q12', '2024-10-12', 825412);
CALL MOSOTIETKIEM(6, 'Trương Quốc An', '244095739002', 'Tân Bình', '2024-08-28', 768540);
CALL MOSOTIETKIEM(0, 'Lê Xuân Tùng', '286281049531', 'Bình Tân', '2024-12-09', 294855);
CALL MOSOTIETKIEM(0, 'Đặng Thành Vinh', '931609594469', 'Q3', '2024-09-10', 228972);
CALL MOSOTIETKIEM(0, 'Nguyễn Thành Tuấn', '967166767565', 'Bình Tân', '2024-06-20', 192831);
CALL MOSOTIETKIEM(3, 'Nguyễn Lương Yến Vy', '697529146666', 'Q9', '2024-01-02', 647384);
CALL MOSOTIETKIEM(3, 'Lê Phương Tùng', '187396644463', 'Bình Tân', '2024-05-07', 200662);
CALL MOSOTIETKIEM(3, 'Trương Thanh Tùng', '276407660628', 'Q3', '2024-04-10', 568705);
CALL MOSOTIETKIEM(3, 'Nguyễn Quốc Việt', '897005132076', 'Q9', '2024-10-14', 147348);
CALL MOSOTIETKIEM(6, 'Nguyễn Công Chỉnh', '012293546533', 'Q2', '2024-10-27', 895706);
CALL MOSOTIETKIEM(6, 'Trần Thanh Tùng', '249942143304', 'Q2', '2024-04-03', 420543);
CALL MOSOTIETKIEM(6, 'Mai Hoàng Việt', '169407175548', 'Q10', '2024-02-28', 129031);
CALL MOSOTIETKIEM(6, 'Nguyễn Văn Tuyển', '434067814690', 'Q2', '2024-09-08', 246617);
CALL MOSOTIETKIEM(3, 'Lê Hoàng Tùng', '751656711988', 'Bình Tân', '2024-12-31', 234506);
CALL MOSOTIETKIEM(0, 'Lê Quốc Vương', '447749233546', 'Bình Thạnh', '2024-12-26', 441730);
CALL MOSOTIETKIEM(0, 'Trần Minh Vũ', '514888014490', 'Q2', '2024-06-15', 664983);
CALL MOSOTIETKIEM(6, 'Lê Hoàng Vũ', '922823277886', 'Q5', '2024-08-31', 555666);
CALL MOSOTIETKIEM(0, 'Lê Huy Hải An', '304475562950', 'Q5', '2024-03-01', 484607);
CALL MOSOTIETKIEM(3, 'Nguyễn Tuấn An', '922247440261', 'Thủ Đức', '2024-06-15', 451241);
CALL MOSOTIETKIEM(3, 'Nguyễn Như Việt', '775565382122', 'Q8', '2024-05-09', 520197);
CALL MOSOTIETKIEM(3, 'Nguyễn Quốc Uy', '016972851761', 'Q7', '2024-04-14', 547770);
CALL MOSOTIETKIEM(3, 'Nguyễn Hân Ngọc Hảo', '920806949976', 'Q8', '2024-05-08', 740255);
CALL MOSOTIETKIEM(6, 'Lê Đức Anh', '486069997317', 'Q2', '2024-02-18', 685691);
CALL MOSOTIETKIEM(3, 'Thái Quang Phú', '342353753722', 'Q11', '2024-11-05', 760142);
CALL MOSOTIETKIEM(6, 'Lê Thanh Tùng', '299404371028', 'Q12', '2024-01-14', 280598);
CALL MOSOTIETKIEM(6, 'Võ Hoài An', '287664536302', 'Q12', '2024-11-27', 409270);
CALL MOSOTIETKIEM(0, 'Nguyễn Bửu Thọ', '435632564223', 'Q7', '2024-05-06', 522224);
CALL MOSOTIETKIEM(0, 'Hồ Đức Việt', '724786315865', 'Q1', '2024-10-26', 559899);
CALL MOSOTIETKIEM(0, 'Nguyễn Trọng Quỳnh', '478750021417', 'Q7', '2024-05-12', 398579);
CALL MOSOTIETKIEM(0, 'Trần Hoàng Anh', '736330349072', 'Tân Bình', '2024-05-29', 219750);
CALL MOSOTIETKIEM(0, 'Lương Chấn Viễn', '021775684852', 'Q5', '2024-12-01', 478774);
CALL MOSOTIETKIEM(3, 'Nguyễn Thanh Tùng', '073247324374', 'Q5', '2024-06-20', 412034);
